id,clinic_id,year,age_min,age_max,num_cycles, pct_cycles_cancelled , pct_cycles_stopped , pct_cycles_fertility_preservation , pct_transfers_gestational_carrier , pct_transfers_frozen_embryos , pct_transfers_icsi , pct_transfers_pgt 
1,75,2019,,34,677,0.067,0.042,0.338,0.034,0.722,0.752,0.414
2,78,2019,,34,818,0.076,0.168,0.053,0.03,0.847,0.869,0.5
3,69,2019,,34,519,0.025,0.064,0.094,0.447,0.996,0.933,0.584
4,62,2019,,34,545,0.041,0.105,0.154,0.112,0.995,0.847,0.823
5,74,2019,,34,755,0.022,0.017,0.475,0.039,0.976,0.912,0.893
6,72,2019,,34,440,0.017,0.023,0.28,0.067,0.946,0.544,0.846
7,87,2019,,34,427,0.067,0.056,0.094,0.117,1,0.904,0.846
8,84,2019,,34,436,0.046,0.083,0.312,0,0.866,0.713,0.628
9,32,2019,,34,531,0.046,0.044,0.028,0,0.696,0.959,0.386
10,65,2019,,34,467,0.058,0.079,0.028,0.021,0.979,0.613,0.529
11,40,2019,,34,302,0.062,0.406,0.099,0,1,0.921,0.64
12,76,2019,,34,250,0.068,0.162,0.088,0.019,0.684,0.785,0.152
13,73,2019,,34,401,0.006,0.03,0.586,0.014,0.986,0.892,0.838
14,51,2019,,34,195,0,0.051,0.292,0.04,1,0.96,1
15,29,2019,,34,204,0.029,0.075,0.279,0.419,0.978,0.022,0.989
16,64,2019,,34,292,0.055,0.137,0.048,0.005,0.868,0.747,0.159
17,30,2019,,34,119,0.014,0.085,0.067,0.022,1,1,1
18,63,2019,,34,171,0.013,0.018,0.006,0,0.97,0.293,0.141
19,66,2019,,34,220,0.052,0.121,0.091,0.018,0.894,0.956,0.69
20,71,2019,,34,193,0.009,0.104,0.238,0.033,0.756,0.956,0.567
21,53,2019,,34,136,0.015,0.185,0.206,0.03,0.97,0.149,0.373
22,68,2019,,34,138,0,0.022,0,0.738,1,0,0
23,77,2019,,34,201,0.118,0.059,0.005,0.017,0.661,0.488,0.306
24,89,2019,,34,95,0.021,0.319,0.032,0.061,0.959,0.367,0.143
25,28,2019,,34,122,0.016,0.05,0.041,0.121,0.983,0.879,0.741
26,85,2019,,34,109,0.017,0.019,0.147,0.176,0.98,0.961,0.804
27,25,2019,,34,169,0.062,0.178,0.059,0.043,0.539,0.948,0.061
28,88,2019,,34,124,0.047,0.025,0.089,0.092,0.414,0.816,0.138
29,35,2019,,34,70,0,0,0.114,0.111,0.944,0.722,0.722
30,49,2019,,34,122,0.059,0.034,0.082,0,0.857,0.778,0.698
31,91,2019,,34,131,0.082,0.143,0.092,0,0.902,0.393,0.066
32,67,2019,,34,76,0,0.039,0,0.588,1,1,0.912
33,24,2019,,34,63,0.174,0.017,0,0.051,1,1,0.974
34,31,2019,,34,76,0,0.092,0.066,0,0.854,0.927,0.268
35,59,2019,,34,67,0.133,0.175,0,0,0.778,0.6,0.067
36,79,2019,,34,59,0,0.119,0.085,0,0.6,0.85,0.375
37,82,2019,,34,58,0.111,0.111,0.034,0,0.5,0.81,0.095
38,58,2019,,34,78,0.019,0.104,0.013,0.025,0.625,0.85,0.425
39,27,2019,,34,52,0,0.038,0.077,0.094,0.594,1,0.875
40,50,2019,,34,30,0,0.033,0.033,,1,1,0.5
41,26,2019,,34,34,0,0,0,0.478,0.957,1,0.913
42,57,2019,,34,28,0,0,0.357,,1,0.66667,0.91667
43,86,2019,,34,28,0,0,0.107,,0.5,0.75,0.5
44,52,2019,,34,32,,0,0,0,0.85,1,0.3
45,21,2019,,34,11,0,0,,,0.83333,1,0.83333
46,20,2019,,34,,,,,,,,
47,70,2019,,34,9,0,0,0.88889,  ,  ,  ,
48,60,2019,,34,2332,0.033,0.065,0.087,0.293,0.92,0.733,0.836
49,38,2019,,34,503,0.09,0.133,0.012,0.104,0.951,1,0.785
50,23,2019,,34,536,0.034,0.237,0.252,0.091,1,0.817,0.931
51,41,2019,,34,219,0.077,0.053,0.196,0.306,0.976,0.918,0.894
52,48,2019,,34,214,0.062,0.112,0.364,0.123,0.767,0.822,0.438
53,45,2019,,34,244,0.009,0.053,0.238,0.515,0.992,0.4,0.838
54,90,2019,,34,225,0.023,0.176,0.067,0.11,0.857,0.681,0.451
55,39,2019,,34,251,0.008,0.024,0.028,0.076,0.908,0.992,0.748
56,56,2019,,34,167,0.014,0.048,0.078,0.078,1,0.9,1
57,81,2019,,34,42,0,0,0.143,0.13,0.87,1,0.391
58,47,2019,,34,133,0.082,0.04,0.338,0.064,0.936,0.915,0.787
59,33,2019,,34,121,0.02,0.092,0.099,0.077,0.938,0.938,0.4
60,54,2019,,34,92,0.058,0.045,0.12,0.175,0.925,1,0.875
61,36,2019,,34,127,0.03,0.048,0.063,0.085,1,0.966,0.915
62,44,2019,,34,66,0,0.015,0.121,0.031,0.969,0.875,0.75
63,43,2019,,34,36,0,0.056,0.194,,1,1,0.90909
64,55,2019,,34,76,0.051,0,0.132,0.054,1,0.73,0.946
65,37,2019,,34,62,0,0,0.081,0.061,1,0.939,0.848
66,42,2019,,34,42,0,0.024,0.571,,0.76923,1,0.69231
67,22,2019,,34,30,0,0,0.5,,,0.9,
68,46,2019,,34,32,0.042,0.032,0.313,,1,0.85714,0.85714
69,61,2019,,34,19,0,,0,,0,1,
70,83,2019,,34,31,0,0.065,0.065,0,0.9,0.5,0.7
71,34,2019,,34,9,0,,,,1,,
72,80,2019,,34,,,,,,,,
73,203,2019,,34,3331,0.04,0.115,0.045,0.018,0.704,0.822,0.317
74,309,2019,,34,3849,0.065,0.102,0.006,0.009,0.774,0.945,0.083
75,249,2019,,34,3373,0.018,0.036,0.053,0.017,1,0.929,0.729
76,212,2019,,34,2752,0.027,0.133,0.032,0.006,0.644,0.378,0.232
77,300,2019,,34,1841,0.04,0.061,0.184,0,0.907,0.931,0.778
78,302,2019,,34,1556,0.054,0.086,0.152,0.004,0.588,0.89,0.233
79,293,2019,,34,916,0.083,0.077,0.024,0.029,0.912,0.817,0.779
80,395,2019,,34,2010,0.019,0.068,0.019,0.016,0.943,0.965,0.508
81,99,2019,,34,959,0.04,0.02,0.119,0.039,0.942,0.924,0.777
82,153,2019,,34,1263,0.075,0.167,0.048,0.024,0.594,0.938,0.185
83,435,2019,,34,1264,0.071,0.124,0.089,0.015,0.676,0.85,0.285
84,299,2019,,34,883,0.041,0.051,0.289,0.006,0.915,0.405,0.802
85,155,2019,,34,930,0.05,0.122,0.147,0.029,0.642,0.886,0.308
86,413,2019,,34,1408,0.017,0.247,0.015,0.056,0.818,0.717,0.354
87,205,2019,,34,848,0.027,0.049,0.086,0.007,0.606,0.327,0.145
88,204,2019,,34,989,0.039,0.124,0.026,0.02,0.631,0.813,0.236
89,339,2019,,34,636,0.075,0.062,0.027,0.289,0.85,0.938,0.758
90,377,2019,,34,851,0.038,0.105,0.061,0.024,0.982,0.861,0.73
91,283,2019,,34,554,0.074,0.091,0.222,0,0.917,0.87,0.583
92,102,2019,,34,671,0.075,0.078,0.066,0.085,0.796,0.737,0.48
93,139,2019,,34,814,0.102,0.035,0.039,0.036,0.896,0.916,0.634
94,258,2019,,34,646,0.038,0.051,0.056,0.016,0.73,0.868,0.492
95,123,2019,,34,652,0.081,0.243,0.037,0.036,0.993,0.584,0.442
96,100,2019,,34,717,0.058,0.088,0.047,0.011,0.622,0.76,0.182
97,130,2019,,34,669,0.038,0.055,0.039,0.009,0.891,0.845,0.384
98,352,2019,,34,854,0.051,0.125,0.013,0.016,0.91,0.854,0.442
99,137,2019,,34,747,0.053,0.055,0.05,0.019,0.959,0.87,0.702
100,380,2019,,34,691,0.066,0.15,0.062,0.011,0.853,0.561,0.345
101,342,2019,,34,614,0.056,0.146,0.016,0.012,0.686,0.467,0.353
102,214,2019,,34,890,0.002,0.114,0.022,0.012,0.77,0.954,0.363
103,276,2019,,34,583,0.051,0.085,0.125,0.007,0.891,0.937,0.719
104,209,2019,,34,700,0.044,0.227,0.013,0,0.622,0.504,0.092
105,346,2019,,34,719,0.013,0.057,0.046,0.008,0.987,0.812,0.525
106,280,2019,,34,563,0,0.039,0.375,0.032,0.984,0.952,0.995
107,434,2019,,34,432,0.025,0.082,0.185,0.011,0.962,0.923,0.786
108,164,2019,,34,464,0.059,0.047,0.203,0.084,0.899,0.894,0.413
109,277,2019,,34,509,0.022,0.093,0.035,0,0.738,0.877,0.368
110,420,2019,,34,327,0.15,0.155,0.055,0,0.892,0.928,0.813
111,225,2019,,34,579,0.052,0.089,0.031,0.007,0.596,0.605,0.192
112,168,2019,,34,472,0.091,0.129,0.023,0.023,0.761,0.971,0.196
113,348,2019,,34,507,0.077,0.138,0.124,0.003,0.636,0.667,0.182
114,206,2019,,34,509,0.046,0.065,0.092,0.008,0.496,0.772,0.22
115,392,2019,,34,498,0.079,0.083,0.026,0.037,0.978,0.926,0.885
116,328,2019,,34,692,0.046,0.13,0.013,0.018,0.569,0.73,0.087
117,98,2019,,34,497,0.029,0.027,0.004,0.031,1,0.958,0.946
118,390,2019,,34,579,0.035,0.051,0.048,0.064,0.989,0.649,0.67
119,397,2019,,34,471,0.004,0.026,0.076,0.015,0.84,0.977,0.66
120,120,2019,,34,613,0.08,0.126,0.023,0.013,0.975,0.877,0.408
121,314,2019,,34,496,0.032,0.109,0.014,0.022,0.835,0.876,0.446
122,284,2019,,34,474,0.046,0.02,0.662,0,1,0.892,0.831
123,389,2019,,34,616,0.044,0.04,0.019,0.027,0.946,0.664,0.598
124,286,2019,,34,184,0.026,0.077,0.005,0,0.772,0.924,0.557
125,135,2019,,34,439,0.132,0.12,0.046,0.021,0.87,0.829,0.358
126,217,2019,,34,556,0.054,0.113,0.016,0.002,0.589,0.936,0.041
127,320,2019,,34,482,0.034,0.156,0.021,0.004,0.992,0.94,0.296
128,360,2019,,34,536,0.033,0.248,0.03,0.007,0.945,0.836,0.256
129,406,2019,,34,551,0.099,0.071,0.029,0.012,0.641,0.791,0.371
130,6,2019,,34,511,0.004,0.035,0.02,0,0.967,0.781,0.708
131,131,2019,,34,421,0.102,0.067,0.019,0,0.987,0.897,0.762
132,163,2019,,34,364,0.018,0.047,0.019,0.007,0.487,0.931,0.195
133,176,2019,,34,575,0.043,0.083,0.023,0.043,0.951,0.77,0.668
134,412,2019,,34,513,0.066,0.133,0.031,0.015,0.854,0.967,0.518
135,227,2019,,34,576,0.03,0.145,0.014,0.02,0.619,0.958,0.14
136,370,2019,,34,530,0.045,0.052,0.034,0.018,0.971,0.899,0.817
137,329,2019,,34,479,0.048,0.195,0.013,0.026,0.591,0.452,0.084
138,165,2019,,34,444,0.059,0.162,0.014,0.01,0.721,0.776,0.269
139,324,2019,,34,599,0.053,0.145,0.018,0.009,0.985,0.819,0.642
140,232,2019,,34,572,0.007,0.111,0.01,0.02,0.956,0.771,0.779
141,325,2019,,34,459,0.056,0.029,0.057,0.016,0.782,0.964,0.058
142,318,2019,,34,493,0.048,0.087,0.026,0.039,0.699,0.89,0.391
143,167,2019,,34,434,0.054,0.125,0.018,0.009,1,0.935,0.366
144,188,2019,,34,561,0.049,0.128,0.043,0.033,0.861,0.816,0.36
145,378,2019,,34,537,0.037,0.063,0.034,0.02,0.821,0.542,0.055
146,278,2019,,34,298,0.062,0.083,0.101,0.006,0.784,0.551,0.234
147,185,2019,,34,526,0.061,0.122,0.029,0.018,0.552,0.501,0.098
148,241,2019,,34,561,0.059,0.115,0.007,0.012,0.938,0.985,0.551
149,269,2019,,34,332,0.075,0.097,0.048,0.016,0.797,0.786,0.476
150,301,2019,,34,211,0.038,0.053,0.071,0.008,0.832,0.899,0.521
151,359,2019,,34,458,0.024,0.088,0.011,0.008,0.912,0.901,0.271
152,140,2019,,34,341,0.046,0.159,0.009,0.039,0.825,0.612,0.311
153,289,2019,,34,185,0.009,0.033,0.168,0,0.975,0.95,0.925
154,158,2019,,34,313,0.018,0.035,0.073,0.054,0.926,0.926,0.514
155,238,2019,,34,459,0.056,0.059,0.076,0.023,0.436,0.781,0.105
156,223,2019,,34,384,0.031,0.074,0.057,0.018,0.918,0.965,0.635
157,319,2019,,34,445,0.062,0.118,0.067,0.022,0.723,0.797,0.14
158,107,2019,,34,426,0.09,0.188,0.012,0.021,0.916,0.958,0.483
159,208,2019,,34,295,0.017,0.062,0.092,0.017,0.916,0.916,0.849
160,231,2019,,34,222,0.025,0.091,0.275,0.023,0.746,0.8,0.046
161,357,2019,,34,410,0.062,0.128,0.034,0,0.699,0.528,0.127
162,344,2019,,34,384,0.107,0.128,0.034,0,0.587,0.677,0.138
163,138,2019,,34,337,0.076,0.161,0.136,0.05,0.691,0.884,0.182
164,260,2019,,34,349,0.045,0.167,0.006,0.011,0.883,0.642,0.436
165,181,2019,,34,407,0.066,0.125,0.01,0.007,0.578,0.959,0.095
166,244,2019,,34,308,0.066,0.179,0.032,0.181,1,0.904,0.479
167,184,2019,,34,484,0.156,0.095,0.01,0.021,0.71,0.944,0.371
168,151,2019,,34,341,0.041,0.057,0,0.318,0.875,0.552,0.521
169,333,2019,,34,428,0.044,0.06,0.012,0.004,0.991,0.598,0.825
170,195,2019,,34,348,0.065,0.091,0.023,0,0.936,0.614,0.327
171,103,2019,,34,257,0.084,0.086,0.093,0.012,0.601,0.78,0.191
172,340,2019,,34,260,0.073,0.056,0.085,0.022,0.919,0.948,0.467
173,213,2019,,34,338,0.045,0.112,0.107,0.01,0.676,0.74,0.309
174,174,2019,,34,505,0.06,0.219,0.012,0.004,0.776,0.961,0.15
175,221,2019,,34,349,0.098,0.07,0.032,0.009,0.621,0.757,0.26
176,416,2019,,34,445,0.043,0.089,0.007,0.014,0.76,0.583,0.17
177,119,2019,,34,292,0.031,0.063,0.007,0.004,0.531,1,0.07
178,201,2019,,34,232,0.132,0.107,0.177,0.046,0.844,0.752,0.248
179,146,2019,,34,244,0.008,0.049,0.033,0.014,0.813,0.813,0.243
180,108,2019,,34,101,0.054,0.082,0.168,0.152,0.891,0.783,0.478
181,368,2019,,34,359,0.04,0.076,0.053,0.025,0.93,0.915,0.2
182,207,2019,,34,261,0.025,0.078,0.008,0,0.539,0.489,0.051
183,432,2019,,34,301,0.036,0.054,0.023,0.02,0.619,0.381,0.688
184,387,2019,,34,374,0,0.123,0.019,0.091,0.904,0.9,0.42
185,415,2019,,34,335,0.018,0.181,0.06,0.01,0.756,0.512,0.139
186,154,2019,,34,244,0.022,0.071,0.066,0.009,0.892,0.811,0.604
187,256,2019,,34,200,0,0.055,0.075,0.015,0.623,0.815,0.469
188,166,2019,,34,243,0.09,0.299,0.033,0.007,0.693,0.964,0.114
189,313,2019,,34,276,0.025,0.077,0.043,0,0.83,0.892,0.188
190,326,2019,,34,304,0.192,0.214,0.046,0.067,0.706,0.994,0.129
191,425,2019,,34,285,0.072,0.124,0.028,0.014,0.921,0.879,0.464
192,350,2019,,34,313,0.07,0.158,0.051,0.005,0.793,0.875,0.261
193,171,2019,,34,268,0.067,0.081,0.015,0.017,0.603,0.933,0.061
194,101,2019,,34,180,0.059,0.097,0.044,0.065,0.778,0.398,0.528
195,199,2019,,34,266,0.032,0.192,0.124,0.025,0.644,0.869,0.063
196,374,2019,,34,243,0.066,0.085,0.185,0.029,0.931,0.755,0.853
197,210,2019,,34,284,0.045,0.216,0.028,0.025,0.706,0.416,0.051
198,13,2019,,34,271,0.033,0.023,0.048,0,0.956,0.802,0.802
199,270,2019,,34,284,0.092,0.056,0.046,0.01,0.495,0.942,0.078
200,196,2019,,34,305,0.032,0.173,0.069,0.05,1,0.975,0.503
201,226,2019,,34,318,0.025,0.102,0.101,0.031,0.642,0.777,0.21
202,125,2019,,34,157,0.041,0.052,0.045,0.047,0.929,0.906,0.894
203,262,2019,,34,168,0.044,0.311,0.018,0.011,0.613,0.452,0.075
204,10,2019,,34,233,0.028,0.07,0.03,0.033,0.967,0.74,0.78
205,444,2019,,34,297,0.039,0.158,0.01,0.005,0.621,0.963,0.126
206,306,2019,,34,225,0.02,0.045,0.089,0.024,0.952,0.937,0.841
207,281,2019,,34,51,0.188,0.111,0.059,0.086,0.514,0.8,0.143
208,394,2019,,34,259,0.104,0.09,0.116,0,0.982,0.955,0.838
209,183,2019,,34,403,0.041,0.104,0.017,0,0.673,0.608,0.32
210,194,2019,,34,329,0.068,0.113,0.021,0.045,0.948,0.825,0.682
211,407,2019,,34,239,0.018,0.139,0.025,0,0.69,0.685,0.19
212,305,2019,,34,222,0.026,0.087,0.027,0.015,0.754,0.925,0.246
213,104,2019,,34,112,0.114,0.252,0,0.464,0.893,0.804,0.696
214,330,2019,,34,313,0.007,0.022,0.387,0.005,0.923,0.874,0.251
215,275,2019,,34,265,0.027,0.184,0.03,0,0.591,0.341,0.233
216,399,2019,,34,273,0.017,0.055,0.015,0.012,0.883,0.796,0.346
217,248,2019,,34,215,0.022,0.066,0.014,0.043,0.983,0.846,0.838
218,421,2019,,34,241,0.068,0.056,0.046,0.041,0.927,0.691,0.374
219,15,2019,,34,183,0.165,0.03,0,0.01,0.96,0.743,0.089
220,265,2019,,34,197,0.029,0.082,0.015,0,0.638,0.589,0.362
221,198,2019,,34,237,0.034,0.099,0.013,0.006,0.621,0.294,0.192
222,264,2019,,34,154,0.049,0.087,0.058,0.037,0.79,0.469,0.679
223,428,2019,,34,134,0.011,0.173,0.03,0,1,0.95,0.925
224,149,2019,,34,82,0.041,0.288,0.012,0.042,0.688,1,0.083
225,114,2019,,34,173,0.036,0.076,0.064,0.083,0.988,0.333,0.286
226,242,2019,,34,251,0.052,0.193,0.032,0,0.64,0.622,0.079
227,426,2019,,34,187,0.037,0.153,0.075,0,0.516,0.952,0.159
228,446,2019,,34,217,0.047,0.066,0.028,0.049,0.967,0.837,0.301
229,239,2019,,34,242,0.053,0.11,0.025,0.021,0.85,0.864,0.221
230,430,2019,,34,192,0.03,0.164,0.036,0.049,1,0.827,0.988
231,252,2019,,34,231,0.024,0.14,0.017,0,0.62,0.638,0.221
232,423,2019,,34,225,0.063,0.069,0.062,0.014,0.772,0.952,0.331
233,109,2019,,34,139,0.082,0.098,0.158,0,0.742,0.773,0.167
234,162,2019,,34,132,0.061,0.141,0.023,0,0.984,0.968,0.825
235,418,2019,,34,163,0.063,0.095,0.018,0.046,0.713,0.861,0.148
236,222,2019,,34,193,0.113,0.077,0.016,0,0.767,0.908,0.45
237,186,2019,,34,237,0.026,0.038,0,0,1,0.981,0.735
238,1,2019,,34,284,0.056,0.162,0.011,0.006,0.772,0.856,0.111
239,263,2019,,34,171,0.049,0.066,0.047,0.022,0.955,0.91,0.663
240,189,2019,,34,268,0.049,0.077,0.019,0.013,0.738,0.994,0.456
241,321,2019,,34,211,0.084,0.099,0.062,0.028,0.943,0.896,0.67
242,315,2019,,34,141,0.029,0.05,0.092,0.011,0.753,0.753,0.101
243,218,2019,,34,204,0.152,0.067,0,0,0.247,0.981,0.063
244,349,2019,,34,200,0.053,0.222,0.025,0.012,0.667,0.852,0.432
245,391,2019,,34,161,0.026,0.069,0.025,0.012,0.976,0.988,0.301
246,3,2019,,34,196,0.064,0.249,0.036,0.008,0.65,0.625,0.067
247,273,2019,,34,150,0.046,0.276,0.02,0,0.402,1,0.049
